customer_id,current_balance,credit_limit,transaction_volume,payment_rate,interest_rate,age,monthly_income,balance_next_month
227,9732.804492049212,22891.747908325742,30.825260815240036,0.3173831575315136,12.296449404155974,36,10200.202075821959,11267.52692088385
228,3991.667474200928,17339.684105690154,60.237390945478126,0.41884419449549415,17.819310561975154,35,18037.529924432667,2135.9230056002284
229,8931.260896253421,49278.99415819227,30.4265429631531,0.19481093603319988,14.323631822551139,54,12250.950653334367,1447.5970745138563
230,6348.272397372903,23420.030284176937,30.691992039191483,0.3001251742733533,8.79872272915122,47,16983.038750634343,6885.227868017673
231,7968.63190506232,45234.46416556105,74.57612667442874,0.5673021137021846,19.034765477545143,36,19849.238173302107,10355.941497208476
232,5076.107221741402,15347.957265098878,5.766140761856992,0.6469774147860873,16.12929274697644,75,4945.091674488973,5777.606830557721
233,5811.348457800955,14589.711681128749,90.38660452400674,0.32081708274959,12.172431639071828,40,14451.997504555682,11935.314654545844
234,4975.9251688067525,6401.033729803012,85.37412356472696,0.1519589433026055,23.226783801572616,76,14137.284326600444,8182.143224502115
235,2032.9055792006404,34325.00714191483,67.11266363941425,0.45192958221465884,5.418682356534665,71,19639.198052449014,981.4913958043281
236,7252.275941088903,21583.685467569252,59.72893544063105,0.31078303383370076,11.31546302498992,33,19740.813211150406,11914.702367015507
237,2879.6463881644722,43896.121242783665,89.33794731582557,0.29759853090682176,6.137627955552931,18,14360.21501103433,4953.9414176842665
238,340.728067671393,26294.445801120073,19.34768777334273,0.9638765224421098,20.330546324432543,29,6385.066255679497,3520.0901527612423
239,6490.175729480961,48568.70425616248,8.817947056892033,0.6546704373331517,19.042149082275852,41,16374.005086350782,6738.762284576838
240,1853.3957261297846,13348.648206640451,24.711506821044274,0.6011905988548863,11.62704437472634,51,3926.524415798686,3721.2603426682854
241,9410.539985093852,44088.04255800248,79.66324959131883,0.47419759317098975,18.51325804414146,70,16052.587475089316,1128.8443347298125
242,9543.892912325615,39946.85837562838,4.432356405921849,0.4860499000871299,12.918744523918997,74,18383.530234604536,116.99728264220296
243,9157.15746318244,39691.48300898234,58.697876673265476,0.5868145034542728,20.125075828448686,25,8891.001105831834,5450.0418997511215
244,3764.5711325288994,43015.245265259946,99.54831410293968,0.7267868263324965,14.083673254734121,35,13351.43530969545,10058.674724496448
245,253.02050363578755,39246.07959243495,85.7139132899164,0.7319314865636465,13.24559455663331,74,9742.569177742873,6910.550708997911
246,9290.353769618481,33179.91447341369,52.62312321531535,0.25452451693490463,23.694598309766018,65,9879.770989786313,11990.566857426946
247,4339.023068341412,10906.019495707442,7.3004500193775925,0.5501014768689643,10.017581997814005,22,7586.676003946161,3513.47508320168
248,9669.882708532328,6463.678077106337,83.30597792418527,0.47076228553069177,7.408946799931309,43,15718.333168105843,3437.4152706446584
249,9639.837773183603,46438.153151705905,60.298872309543846,0.8834742696424458,16.690862265189164,47,18851.178154997095,2001.0185767839362
250,8544.793609126864,32749.26415343321,12.378366708897117,0.6682770290965387,24.386436245683576,71,18933.5154662203,2052.356700357489
251,3015.0440314888983,40844.178093927934,10.291871197512265,0.5792536597743836,12.556784274543734,30,5146.063127748808,3493.720492519569
252,3912.46751315906,26668.505818064754,91.05305512422265,0.20385517796102565,6.24073527257563,36,17745.38569381819,9534.796538754972
253,8526.253048016883,10278.868503307753,67.25082603086976,0.6450741003910703,11.786105346191349,46,15273.7659456882,10878.50580857373
254,3237.527851047149,10633.36064911477,83.0993931323588,0.20548351511221008,15.118633086391169,20,6551.073212425206,11703.537319521407
255,1777.9781921923156,35850.43792530371,88.01891112794446,0.4034859180091769,8.238460132644274,43,3211.123032587262,2864.2468837477863
256,5612.332498337667,24363.765270475822,57.6054628527839,0.2285577683328987,18.16204436112984,57,6823.950803918803,10587.44079280769
257,9367.932264191732,14023.612701515152,52.22718882374909,0.7228662823219321,24.95498778020401,76,18419.74826206746,4006.2355624003108
258,6990.694987082233,27121.754603364658,43.61231362177803,0.28562690245253736,14.034789519628877,75,13397.216148123902,1442.8024797509245
259,5743.605583884713,7889.402168381033,32.37771219132081,0.4526734358692234,12.094571134604253,75,14978.983896161693,10453.29661368997
260,1062.0472883306084,31188.713086147945,44.02500012501247,0.9061072998569007,13.014083336689332,29,6628.742319963725,7669.657052259061
261,6188.5715443217805,17104.703199579395,77.61408591728548,0.28388474505907324,7.302923567904022,19,14948.986800346765,2060.297663364635
262,9901.533116032206,40890.15952867347,60.59041967049802,0.5570245575629013,22.665472028524476,28,2506.1871130026275,5214.99196440473
263,1486.8317508415878,18966.288151560817,89.35980570552977,0.4773444950494198,13.296513110427039,61,8755.784223914248,3518.366569037105
264,5231.463558400994,25484.906708681054,44.89462142353958,0.11631163694115676,12.745488228496827,45,13281.560273761963,8867.855367651344
265,8785.993412086758,5522.924295864528,61.10186829315665,0.8134823022155315,18.193805458609486,35,4629.738179743764,5495.65314442879
266,7433.609315766624,8260.10995075515,63.49944775610688,0.16214131568313978,13.84066841862247,30,16814.064340044824,11872.431346765981
267,7000.455835853153,22662.21003830082,59.57801906832623,0.5268295188792582,17.96466937615692,54,6230.563378614535,751.4652888891819
268,7054.592431472382,26597.247562270557,70.56074353546612,0.6046104654450549,6.22892580261575,39,13741.060030732033,4324.681667021336
269,3658.962397075576,32000.924665368668,24.505913369105823,0.6655838109531284,21.27446687444455,29,9293.548566355934,5834.611988608731
270,3006.5592582184845,18124.816041918646,51.72401397703327,0.719768466377088,23.81007905758805,19,12728.78471859765,6087.289301505005
271,8112.675439237285,36274.18487569442,11.318255478026419,0.3279451451704436,17.97530772318772,54,3934.1099473203462,3859.6362863890777
272,8120.1226073238895,43705.50787351421,39.06662143683644,0.10898089899260444,24.091318577176214,24,2304.430398588932,8777.958964261059
273,8684.015953943026,40093.29450020074,49.27903979350518,0.7510992961194207,8.028646287399265,43,18372.159692845424,10509.4901745188
274,9141.081470309065,6782.847140676072,65.57020169500177,0.5820909394128208,14.548323789607075,43,6853.34015780929,11270.75969353657
275,5162.289748723284,26622.812626602303,95.10257420603415,0.8525059328865239,17.036134678908944,41,16754.186050048265,9680.611183914361
276,5065.011317403276,9721.85802881787,60.46445558828723,0.8392495266106248,16.634732948423732,29,19988.305408499604,10221.904347948534
277,8003.122271771074,15892.025713813737,74.61579770147942,0.8589935510090948,13.029235581780865,33,5805.762643980401,6651.489077377947
278,6534.642914699875,49399.81669702159,51.12033989002507,0.5365851939815861,11.761688187325227,40,6773.073341300401,9928.069894479093
279,7049.472084851263,11412.299430568095,63.7762991062568,0.40026555625317906,7.5364804510083765,57,13931.476177423983,3711.6965188606314
280,7978.3474274174005,27449.966905311023,8.022289397243568,0.8124023823322329,12.834849011245563,79,19378.075422811184,4841.897269099652
281,8911.052883993907,32817.00804431536,26.184766503342853,0.5061647017263294,8.253216302109703,77,18484.65826743339,3871.2648644406772
282,3446.1520528302044,36610.92367448468,36.82345622730873,0.2650979767630911,19.687313529844367,26,11051.759361180528,5661.909291830312
283,3818.2712311354458,30184.190756911135,47.77684214564484,0.8694766176053269,9.1766187098918,49,16311.985085481045,3498.397433239773
284,1030.421204424603,5439.688133863265,5.51922580473599,0.8943038890951125,6.171306105690677,32,4443.425355798219,11543.176162827918
285,5824.973395862123,19690.758870979633,14.86238565777845,0.5196787805261531,16.047322756344684,54,19593.887315672222,3822.851073267451
286,455.8285105877467,28297.023952312014,28.40461647133927,0.16812975457880874,16.90459465438803,30,19358.358212647756,1266.730003520184
287,4709.420379511355,8953.9924615175,97.18173639920401,0.44904348092523816,22.43826122561011,22,4947.121241825078,6369.1242759999195
288,5472.181883605009,20778.211904413132,33.80335370320203,0.823183893516343,16.539632248353637,28,7389.616246455919,779.4790334975987
289,2936.758396070016,6494.139895611495,48.72206475309617,0.9115966256916058,11.909617074468915,27,3802.7899551218047,1415.463679072108
290,5949.249279633206,8536.032371975933,20.4136735611009,0.28312546824783624,21.06023763052641,69,6890.916780167235,2710.733731435331
291,401.95247439658937,22861.547429071823,61.46722703650106,0.16027625082274438,15.805577863748422,30,16687.20420947372,5625.767973597486
292,469.74706861722274,10972.208931937716,28.787638336081457,0.8896154078195548,6.585605692623835,58,8809.68092897467,5255.686094477432
293,8243.745550530617,30539.338171770116,21.49226526540425,0.4504644450809878,16.317011206264933,70,3591.1454086416506,9616.333157833214
294,3665.8873499715028,36025.92361117696,52.140690216151924,0.587584867840807,23.160370908433247,63,8160.059446020282,8899.748381220948
295,1357.8990752536592,41026.40145990873,1.5450741168816613,0.971259230845683,12.92625250996441,67,19664.900016343043,5173.187698489346
296,5270.208274542563,14006.760991016454,1.7587392322733075,0.15990825512280057,10.926516037996002,32,13334.304714665652,4071.080070149996
297,7722.936175676247,12536.716201658139,22.68781210108392,0.683486206706886,7.869389140360401,59,9490.89703531084,3865.978530331833
298,2236.6281722187473,9705.552815048011,4.635414887581293,0.1666948803173804,8.028910438707147,73,4997.69324295086,9310.541538798707
299,6266.615710608103,33639.361229463655,11.694549658938445,0.4379220356198503,13.655429686836378,24,19751.182351106505,719.6616340331099
300,944.9399034383032,36791.40769191056,34.547204284536406,0.8234330906741021,16.91359648323059,57,16775.282166736317,252.57762917620934
301,611.6490395692163,6421.376517153892,80.45598227840148,0.490125009480071,6.612308103392035,45,7066.59144411655,9566.978263927112
302,5360.410852524665,47129.55108096604,57.63281569356078,0.9974641185126554,23.791371780503315,49,3261.2365229814104,5778.041874269687
303,5452.287703940055,7338.707764316258,51.75410486968522,0.6031533564519419,20.10267234890392,52,3019.2600327960445,1657.485548787554
304,6410.5560248322445,29358.33508854817,30.055393497604044,0.38904593737235815,16.732478365673252,32,4166.806691099609,2903.234621674565
305,7288.304203854349,36907.72337529124,93.24361822384883,0.29810019331427784,21.568773418779816,65,12453.834505059589,11196.797041858852
306,9760.935586679092,44193.61056857385,40.30448908248197,0.4154684808575456,6.603735136242266,53,18717.74158169886,10328.085409936286
307,5211.373448181834,37133.91194595925,9.622183912781377,0.4352799463835958,14.536777554662487,38,10941.38170410772,8546.442097665273
308,3297.269082118335,41077.76373814063,62.08958509566233,0.1618423099515649,17.601862537233266,23,17173.01868421155,5838.4802410141865
309,7972.343328210166,20275.25866442627,12.270000954183539,0.4326167794840958,21.573058122365786,18,10025.95915747654,6291.85115167749
310,2781.239287494535,41667.13011859305,35.17709113736752,0.5178146677653025,20.669391200985352,21,14754.503823820854,11705.409969879107
311,4445.8170649857975,8605.168087310381,51.23378193306308,0.7504639770149242,10.541384994267993,28,15173.709271157015,11592.668282223016
312,876.718175288433,45266.749522723745,87.5480299438324,0.6910565362494472,23.817603391184086,61,5131.346706260096,2661.701644851428
313,350.97235981302936,29641.65692691813,49.86111145367175,0.7378890897062388,7.486916828617407,43,8501.889061564612,9752.144339033286
314,9630.219305311459,41778.39964831222,70.52361783713476,0.1075273136891714,22.502672372423042,78,13471.43881768443,2447.1877273874998
315,8376.203193070838,25354.322803323506,99.28886706090796,0.29590065962248246,24.418804992092372,54,3272.5389473185915,2641.0959868190216
316,6990.14464032761,33960.99628384362,14.01742286990018,0.6955158595598708,8.543070464452512,40,8507.72337973322,8145.507106558463
317,4148.634149701272,28688.119742125094,28.19842102643243,0.5355904313617724,19.441321284075705,46,11626.390393061465,4919.513073191826
318,1815.6137687013731,37921.52847898994,40.06303148416699,0.10478212810151136,5.805710375559969,38,19932.040874803497,11185.37844456759
319,1648.726722443752,8673.349191376532,42.760989675344305,0.8240451781886401,13.108456502783099,65,10541.604127203933,1159.2158452625051
320,2577.404691829494,7715.843779575371,41.69108645128903,0.7955286159613036,15.325665983953481,62,16689.021628057824,6187.155125632967
321,5537.343980590593,16119.64553045659,90.85348925309894,0.5935772466942064,16.612904518192682,62,9777.21113119912,11030.406212273143
322,7174.499634730617,12179.510605093476,71.68923180221879,0.15981699319864492,23.71874496497119,66,16335.03300715476,10858.952559706111
323,6635.954029505539,44230.260496649076,61.18261619497967,0.7898635445793262,18.445013745883895,44,12717.466429161952,1962.6976396473206
324,2871.345579764834,14864.629431111995,31.627899068415427,0.6253422289582276,14.62555902438474,56,17958.71794704317,4462.988631147832
325,9553.16627856562,48913.936511860906,82.55524803790817,0.8037639794421633,21.193500725317787,57,9396.965942301978,7467.544660555685
326,7405.179475288108,20160.31062969981,95.55099063701391,0.7765722931562564,24.01065641908818,30,12877.47955678662,1996.7991287796858
327,5588.105119862867,13195.306205991468,82.29862997247243,0.8227018647620534,5.441322973645817,40,13340.336251138893,11619.46384734429
328,6156.035387720087,40536.43282141156,1.1549454139558175,0.5662072597641623,24.650425445120774,76,9512.89295240852,10985.517011859158
329,4254.04061803512,34641.849897539425,64.00373564815729,0.2262920663741635,6.722642781273606,33,4597.616786374667,2086.7071305101836
330,2552.536796061459,27418.807240391256,6.062402762767972,0.7040417260417198,21.287735585375227,47,3684.06932442204,1541.7499890057265
331,3624.12951864749,29991.359792193405,26.503114813038465,0.6584264065467735,10.60669505102825,78,2300.0879107933956,1116.360945418357
332,7602.676493597254,37364.080022251874,6.892945334429397,0.7680278684791785,7.6435931550774345,21,17723.616756413863,10922.37960203591
333,242.4955374345831,15280.463359908443,60.77574984198939,0.2528929054456618,13.797112794276698,57,6256.548420296502,2404.123336565983
334,1249.1191410184708,49835.02622255339,68.97240143576808,0.2754776799102603,17.87913158895227,33,5807.121487071825,5053.790649677821
335,555.4261560153523,48865.692296605244,12.334276168524607,0.9013685654973956,12.6190369004695,48,15248.637207669179,5441.331251258835
336,503.21514295780435,34264.655885612156,39.00004942145297,0.7749800186068637,6.091308165653979,70,7760.290035573052,7228.231426141454
337,8569.059781708971,13979.410291811531,46.16741438659866,0.9174056398302907,16.98922279317433,59,11108.804463413058,953.650590594357
338,7066.2128078622345,35610.27090940811,37.53624915433074,0.7828437890475286,23.048065522213495,42,4925.199175354213,2798.4275470661396
339,4794.320907964519,8248.928404062914,12.981475048034111,0.6374397753912717,12.664307318945035,61,19275.422986315447,11184.73560433522
340,1068.5581904449145,6379.362599261272,42.47583122856007,0.6887194633250863,9.32665555261654,29,17328.465200310275,10910.080276495977
341,4966.997163656641,16595.729983004618,75.3666267330334,0.900215131546009,13.851546918656307,43,17548.213213370058,9397.358704127737
342,4787.3705307276,25818.033053269235,8.029758788792291,0.6209260790607465,5.967254220975617,54,9321.927474296095,330.87482285676367
343,1814.6985121091502,44072.26274337713,8.937821394108441,0.6691521918955486,21.409751689605496,65,15722.50184672911,3991.380545103615
344,4395.131327455933,37722.60813948386,36.122357891762434,0.24082904440324054,21.526816219003734,50,4589.770797016043,7572.7089505806025
345,4045.196870533997,38421.79345399915,94.23084545027358,0.5265290981044924,16.76000926859257,45,2155.142046652045,3374.763520104361
346,6196.915970716943,24147.200050163392,67.18869202556849,0.744757400762289,12.06205777876779,26,2359.512786404506,10924.08167113995
347,6387.4271435896735,20567.074664613334,68.18832571058391,0.34384842848472885,20.99566728891567,29,12558.831273282089,7643.284595806058
348,548.5096967432407,21696.74433430712,36.83007909294863,0.2820287624720814,16.093740495767342,22,10197.108294462934,955.6899360657027
349,3808.664884802065,49444.230368122604,59.772418329645305,0.382444127401974,21.518646171000324,71,11324.276280353355,10917.166507144866
350,6296.01316557094,6804.913613561712,2.0029872187465942,0.3173505651935501,17.629175851660413,69,2134.3365275099495,11497.423232297047
351,5081.048959942868,44016.417325510185,63.973508594544676,0.2934213733327563,20.688109464255945,71,9608.359153833662,1024.7777788615333
352,8579.249427764391,31040.393385757703,91.41540781004744,0.4823657585812783,16.971259864355197,45,14925.226901615495,6435.086794849647
353,6621.066953027555,24737.69386353157,61.6447733661371,0.9170546624951806,13.282821364313325,73,9968.486635413845,3710.034958348628
354,1713.0508281061539,37636.59471868114,87.49616075316816,0.5563536820648465,24.15891719852275,52,15179.94571362,4774.785010128689
355,798.6305992642555,26900.10236411163,72.67333249114328,0.2691283427337907,15.822276497576894,22,6194.341359143026,2237.8494936685684
356,6459.950854242525,44304.04571367473,12.935283223965335,0.1692745024427867,17.101790370810768,51,16636.556080671056,6979.05801394771
357,362.46197436205597,45531.58388050663,90.34287742129833,0.7265405306241327,9.409752788294984,63,12591.762328162142,11499.954303661798
358,5899.178254607286,23977.441709305494,7.577940591221713,0.4445188879927491,17.51301578854553,51,5793.735789738312,6086.563943232148
359,9408.27939010708,17457.250875577323,53.862779782228614,0.8396478519268233,16.432152989658878,30,6260.968565368993,1086.6835185943257
360,5797.194360971202,31655.7647867013,15.07157525555231,0.6935596917766932,8.696767958940498,56,13304.548362251666,7478.01586838116
361,3942.882269444567,46056.35055275109,2.1589544623595023,0.8166173054872317,6.191741947062875,59,16938.91267782398,4148.653633969959
362,6468.553362579297,14479.798505254996,42.78139175263626,0.3447514354766039,17.087186394295422,62,9481.300076524793,10285.509756136444
363,4636.703615866015,33033.496260356726,30.209030057761467,0.7231230302149523,20.27384538700641,65,6649.40772429666,5272.669964965996
364,5501.606214227756,33420.20990416342,49.114048885962696,0.3376557862243469,15.468027418440165,75,17606.208924390805,2394.7913464127228
365,9420.5016068876,37990.08600868764,58.14278878672053,0.9451616315052624,9.535452506392915,31,14046.829251515028,2374.1569100246247
366,3922.4161142276653,10920.54583072669,5.3301681585857885,0.672736853380037,18.330439533860698,28,10065.538771095376,9248.293750581808
367,9615.786581856752,37212.12341069398,13.177326217250819,0.39206062015780785,6.602114532192045,59,10782.203515027433,3260.4924198575827
368,9062.97135536503,45906.463429953845,56.30559724859211,0.3425606760630454,13.836674096039092,55,5676.616422855135,9230.077390494753
369,2038.3322344140347,13085.73989916089,34.973567964093164,0.27183392656447913,8.267335167968405,21,13282.447341167192,2550.0589981225326
370,786.676878664138,15689.449621574493,73.18817526739535,0.725176863004355,8.689181021197667,70,8457.365189771996,3928.0677875455817
371,1097.702213636524,48712.779231873785,65.57687321060203,0.29684405169813455,9.045878983164073,50,19921.613180138287,5639.294972032422
372,280.39607395034227,13143.96287192704,84.71483193600078,0.6357729393347401,12.734141140879558,24,10643.30327471398,11324.030611352064
373,1034.985311483691,43447.32920163106,69.5567898402533,0.3381715242328216,6.0230041124079525,73,10745.940911413038,11187.603954570513
374,6861.767056821933,27152.503540161564,43.56317666162467,0.6957720503144817,12.955868818581964,58,12185.332173392093,2561.7753175252246
375,804.767619756267,16125.398348142968,67.62369561704881,0.8334457556864853,15.234148942294016,25,18501.60805613744,4362.806590792567
376,3257.858739908237,44183.74555726301,28.262736251286434,0.8002227188301878,14.665885699326504,54,16414.725797475505,1877.8527225998905
377,8464.2655785976,25038.736475119946,31.325036379043055,0.7847661978377035,12.655682008060811,68,10120.341256361145,6168.822443830616
378,330.3921637846761,28166.780926836058,79.10953083215854,0.2689501651230269,21.78293216141505,27,14936.586787510329,5580.932353266532
379,8163.237977630464,21165.501622989454,45.195532123756635,0.17954645228606686,7.906533848410082,60,12552.238978053709,10819.045933163716
380,2890.3622702566595,31682.788314571735,80.0396537113169,0.729053945638647,15.113934875627479,74,10862.60687662248,11167.063995713765
381,1269.831793454397,12358.574266326024,82.41981499315956,0.4315124924149162,6.240828339131086,32,5461.6839101183095,4664.451952986776
382,6997.697937105091,22598.66914932923,85.8986714284671,0.48911160376301255,6.423113577558195,55,10350.852742188037,5951.681521925974
383,6326.534183120852,48623.55450508794,91.74688834827953,0.12803418351405196,16.477316993541926,32,6424.734566406343,10765.211364838984
384,8786.972933917825,16616.00447155074,43.66753683081633,0.3336188043475443,16.32036849775642,22,18467.158697329785,9699.822912166232
385,7377.203333658469,34553.14990435815,32.567815013792746,0.13030876348701761,22.56067025688914,46,8037.322642934245,143.5101050013264
386,8054.461210810001,19633.55289011127,58.63767591281727,0.8912671953411229,16.157473513201463,36,19140.7522616007,3908.7088137846317
387,2892.1422684559343,39806.29065589703,37.74606992032513,0.3190570148966774,24.195820408097003,71,11594.995221704801,5119.113479039898
388,1856.651483419256,10889.314732325744,60.50634251322306,0.6016034526157072,5.973896967998595,68,13367.798816170885,2833.6237758304574
389,7531.086041244497,48641.94702853451,70.85300040173864,0.1350813885950174,6.960153695614821,27,11772.9280008079,2474.902229161671
390,8087.663918745914,25420.529362263766,69.15209683072155,0.7001626521750922,5.881317231407628,29,4328.851105400616,549.635628488588
391,9906.000905806666,15622.270850590878,38.08073581499201,0.3907246111786845,8.7055370066708,71,8764.781942142938,7756.09972833015
392,4184.915001423122,8307.35362985057,17.519159968176528,0.9081272682618993,15.825402218833561,21,3784.6300209972305,3223.872456749671
393,3782.9790493485534,12639.105728939332,43.622404507758546,0.8993063700406322,17.91144362854856,48,13213.172795300872,722.9314233326257
394,7786.488311345769,28389.827685020795,15.116820264108965,0.392761556525573,5.911703158973376,35,10043.7355136079,2848.653795283957
395,3473.9550485048767,20165.142939407884,89.11960648319703,0.9108648061214211,23.919417796911986,33,16003.729488276862,9642.776038749906
396,9314.497523475291,42299.751464717425,35.241868613047885,0.9965419061489009,21.84330753300762,57,5968.468657988657,10232.721261593904
397,8598.286243245817,24389.938564781267,16.291514975109052,0.8428740977115533,10.932249643141862,53,4962.189051728028,5848.488317800302
398,4347.040871012681,16192.142266443345,3.5193282306693368,0.8603842129797061,6.543750604529359,42,9313.980157347822,5051.2409778633655
399,7533.623571135824,32771.52439718135,64.93641624236194,0.3241078624981809,8.397741464381145,40,18678.53689793086,11736.458952671202
400,7569.974453438355,36804.97475984506,64.05332942801958,0.6190321589719807,7.5388882750994535,29,14787.592670223412,2486.719449098032
401,1120.9263014757328,12516.885855542743,34.71981249154788,0.16053032257063107,7.465675585978937,51,9540.625246272535,2662.7754659698408
402,9035.27377612771,12542.864732974294,8.099476995917449,0.18542614313950273,15.371233773314678,53,11310.89905557759,3573.219406733157
403,5101.998487233785,6650.214212009434,41.55326059462797,0.9990033508299615,9.916948849868007,54,3515.8342011877703,2155.812087544939
404,8281.928914466642,38138.09067795382,31.810532011275964,0.39397532448331984,12.162794330582889,20,19722.366134770036,4614.45061862982
405,3268.491050203056,34871.20374298123,68.03494333376592,0.7733655208439617,24.790106667686448,26,13995.33148450854,10938.92730117807
406,8965.679962112385,26358.389408741627,60.972145695816344,0.8259985477241348,18.686284978506897,78,7137.273232341605,7422.639303480034
407,3953.0966194682146,42987.670203613874,37.09477909155646,0.8722209439065063,23.979613340940027,70,12544.551095874398,5002.1639284859375
408,207.29274965495375,41255.156882752395,22.57136287124402,0.9978654676619408,7.851131100662312,35,3970.6825892418915,11219.488455397455
409,9063.28156655071,31340.946397853848,98.8155606494036,0.3173468367311811,12.642789496651385,60,19385.060038536503,676.7243664622856
410,1003.7381001827222,44072.20762309664,45.946160498415374,0.13631574417372974,16.094636065647087,52,5146.129781900587,2602.28651703215
411,3261.205012145107,14262.854451654572,69.13914934224347,0.4700723661951274,6.53516123777476,79,13664.545724993855,6834.0744007109315
412,9505.613473802969,10036.382872897753,14.914743790257717,0.21707260284605226,5.083748872559157,74,6418.180325700748,7425.076215998832
413,9511.010754681805,17138.732518264533,49.07338026628038,0.12018330024584961,18.40868667593835,72,14916.104887673644,570.7343280950963
414,5777.035092420532,7568.908524019169,3.7261352670770833,0.4243841444273375,17.836390336028707,51,15982.78461032506,4896.161219094873
415,6355.188400481013,28902.628760046442,51.04005667313454,0.8053644259677127,13.215776199992234,58,14121.555120405788,7824.932181487386
416,4539.610667585366,47147.256153273265,96.43772330465254,0.6095626221025637,14.792881520640652,31,13060.990284593465,8407.03950220048
417,3002.786639810839,6770.459330082934,39.036464585594224,0.3815001902893187,13.308860011841793,21,18064.44369113621,7693.864839943604
418,3353.778999162168,10494.946130451206,4.860605244916247,0.6889078049434477,5.480100896897778,46,3415.2807978156447,3914.702369895002
419,6757.93271516268,25348.95627275459,4.0646233010150095,0.30881636227792963,11.707432124349248,58,7956.465784043513,1212.889470815123
420,7548.507841433032,47024.37578875572,39.410689234740076,0.11294330146487652,8.541645107945797,62,6469.174633355227,5182.638112390076
421,7936.6325328859,19227.02472395377,16.84246870985621,0.7879180477927846,6.968483782027375,67,19784.25131717759,1632.1778046798602
422,7917.219613666083,27825.56639097766,3.3118575364904053,0.6613687763776082,24.134408677786997,32,9009.016034003722,11376.721536395939
423,1002.9404201820346,6870.778657267644,75.8651477810675,0.786072362050864,16.987194500843312,45,15187.028586327177,5754.533305669276
424,4994.761016555556,11675.444043294,46.39377787930718,0.13504421501889907,19.573125684732055,59,14325.052949858082,3875.384174846724
425,669.8317241647784,49398.35553314811,29.6352324252928,0.8534076650475869,11.30727486532235,33,5817.462274592799,9219.01844631491
426,5540.335935004981,48430.34133962205,90.1082351186316,0.657573580032673,12.862942589880305,29,6301.958243807924,6025.58825172894
427,4471.151963596432,5222.299142048432,12.497757059852034,0.6070558156413761,9.73847987793447,69,7063.122143954614,3789.4048857481557
428,8888.271409307168,47831.53034404575,95.6359640665766,0.6621526433030784,6.939313419308495,22,9400.291008668826,9762.416134450541
429,3574.058624265579,33760.39720169752,32.08270502035793,0.8779899221815277,8.580632748831675,51,6217.851181709482,10419.110596913351
430,1258.9634626332981,44056.323253400995,88.95196355855944,0.6282428559030163,20.950280905929716,59,2353.7266894432605,8108.797178835256
431,1515.617652323075,25463.29350352366,60.691344771466696,0.6228553418993614,18.55091610367552,18,17829.07502252952,658.8766266512408
432,7638.955254002975,28201.82128606626,82.84402861440726,0.9916112413591892,15.938577519709538,56,19380.976964855912,6839.242273981732
433,6220.358826830984,26998.096111561408,98.41730315783596,0.7810571503617112,14.50179745733536,49,8148.266966568223,9183.20945276765
434,1101.1144936156234,35008.89158957469,29.552138344055827,0.49806442490602176,23.44868567312249,43,8093.123829658512,1724.3858437946278
435,932.6573805384746,11284.306464034082,96.1524130553517,0.7366573000296349,6.4546989555733685,34,2127.652629938678,2821.18194147678
436,7039.594401445288,6348.8115442705075,39.55870759533961,0.45030742452260963,10.612016264758319,65,14244.512389946733,10601.691750310823
437,820.3537630055159,18856.84737160359,39.16567856895531,0.3059879162351491,11.998757071414282,76,16857.91812347532,339.4484900515811
438,8236.414586974526,36710.634323149105,34.698323321196064,0.6371666891989834,20.648516244255756,44,4638.9494064800565,9057.452940129115
439,7091.798048849312,14083.405345532676,54.599353127410936,0.9353638883025563,24.850292403239425,41,4873.994288608714,5737.902180921633
440,905.3529283548077,35304.45949962128,16.260359274670222,0.9362255680139164,9.813410295143061,52,16221.498499485879,5416.588690191322
441,939.8933694433999,48646.04207482717,55.817437050443104,0.4077147502949413,22.486146682741612,63,13093.233470374604,184.44873668915739
442,9867.731827161637,9225.532210523827,54.6287764285904,0.5749097195995255,21.612455208635826,59,2807.4900372989064,9850.838948501265
443,3805.2808779855914,35267.095320130684,76.42827944788213,0.2904723087128751,9.493147952835333,71,13205.84582832107,4381.916317575141
444,3769.3572559622203,24968.759868705703,83.53134623182098,0.9960679985489951,12.986651603984452,56,7560.519011187789,6535.11101247646
445,8146.7157158492755,44066.401446987744,44.60369368092998,0.9830061170811422,13.193457385850383,43,8637.052798475226,8159.878167394348
446,9477.760916100202,12971.740525132365,30.93099168579788,0.6845580367367026,24.564413370531167,66,15855.165529343843,8461.291959611199
447,9861.410531846423,36168.1678501774,26.674154834392354,0.823972653709726,8.617838027577967,79,16596.83346810699,11476.16270003026
448,7558.444034063522,42715.18803416496,20.26775983378232,0.7435901451553301,20.98315942209564,55,9206.419283116951,6422.945443515649
449,3824.969896756066,47507.63987633104,6.7071106377034635,0.6338423971355214,11.683854283462198,40,19048.752848114385,4856.6626565956885
450,926.6570953168208,35746.16127303406,34.90234990463662,0.14801319729000795,19.61740691552321,39,9316.3289231373,11449.073155251324
451,7793.754467681624,27372.86438037923,27.75452152094754,0.509287908297395,13.400220085913258,21,15893.048634141978,7741.1117968037015
452,5628.20207238447,32803.12580905462,96.67532120077433,0.7073076719506695,16.5671952623308,66,10709.790762156663,3647.989239691012
453,4299.797891545065,44100.72430154232,56.21317379875435,0.7097784524953162,21.652235466522622,76,18155.58187739751,1604.9245203024966
